id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
1066,2,marketing-communication,topcv,Nhân Viên Kinh Doanh – Lương Cố Định 13 Triệu/Tháng (Lương Cứng + Hỗ Trợ Marketing) + Hoa Hồng Cao,"",Hồ Chí Minh (mới),Tới 70 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-luong-co-dinh-13-trieu-thang-luong-cung-ho-tro-marketing-hoa-hong-cao/2145159.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-luong-co-dinh-13-trieu-thang-luong-cung-ho-tro-marketing-hoa-hong-cao/2145159.html,90dee4c2d80be4f01debc86fe64e1f925e16783c59924fb277e623a0511fdb2e,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
414,8,education-training,vietnamworks,Cộng Tác Viên Tư Vấn Khóa Học (Dành Cho Sinh Viên) (Tổng Thu Nhập 30 - 100 Triệu/tháng),Công Ty Cổ Phần Giáo Dục American Study,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Giáo Dục American Study. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/cong-tac-vien-tu-van-khoa-hoc-danh-cho-sinh-vien-tong-thu-nhap-30-100-trieuthang-2047895-jv,https://www.vietnamworks.com/cong-tac-vien-tu-van-khoa-hoc-danh-cho-sinh-vien-tong-thu-nhap-30-100-trieuthang-2047895-jv?source=searchResults&searchType=2&placement=2047895&sortBy=date&qs=0,b7d57d34e4aa95e6d4ccc6b09be0d5a030f9ddbbc1ce4f1355f92cb855d633d5,t,2026-05-13 16:22:16.344037+00,2026-05-14 02:01:46.783475+00,2026-05-13 16:22:16.333171+00,2026-05-14 02:01:46.783475+00,"{'"source'": '"dom'"}"
272,13,real-estate,vietnamworks,Chuyên Viên Cao Cấp Quy Trình Dịch Vụ Giao Dịch,Công Ty Cổ Phần Chứng Khoán SSI,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Chứng Khoán SSI. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-cao-cap-quy-trinh-dich-vu-giao-dich--2036348-jv,https://www.vietnamworks.com/chuyen-vien-cao-cap-quy-trinh-dich-vu-giao-dich--2036348-jv?source=searchResults&searchType=2&placement=2036348&sortBy=date&qs=0,31c096223d21a71bb00e6cc29b99d909fccdbd1ec4116b16c05943fbbb2320ff,t,2026-05-12 13:18:47.052905+00,2026-05-13 19:17:31.374282+00,2026-05-12 13:18:47.061213+00,2026-05-13 19:17:31.374282+00,"{'"source'": '"dom'"}"
273,13,real-estate,vietnamworks,Giám Sát Vệ Sinh Tòa Nhà,Công ty cổ phần Sao Phương Nam,"","",,,{},,,Vị trí tại Công ty cổ phần Sao Phương Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/giam-sat-ve-sinh-toa-nha-2043581-jv,https://www.vietnamworks.com/giam-sat-ve-sinh-toa-nha-2043581-jv?source=searchResults&searchType=2&placement=2043581&sortBy=date&qs=0,d0ef8af4630d0713badf31bd763e49b919647a9fca619cb6adef69c0af3ee7f2,t,2026-05-12 13:18:47.052905+00,2026-05-14 02:01:47.819425+00,2026-05-12 13:18:47.061213+00,2026-05-14 02:01:47.819425+00,"{'"source'": '"dom'"}"
448,11,manufacturing-production,vietnamworks,Consumer Loan Operation Staff,Cathay United Bank,"","",,,{},,,Vị trí tại Cathay United Bank. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/consumer-loan-operation-staff-2047903-jv,https://www.vietnamworks.com/consumer-loan-operation-staff-2047903-jv?source=searchResults&searchType=2&placement=2047903&sortBy=date&qs=0,af435299afe138fda49e7ca985cb8a82640d33d17f30f5517546094fbbf4d3e5,t,2026-05-13 16:22:19.090541+00,2026-05-14 02:01:48.949047+00,2026-05-13 16:22:19.099545+00,2026-05-14 02:01:48.949047+00,"{'"source'": '"dom'"}"
980,6,sales-business-development,topcv,Nhân Viên Kinh Doanh - Hà Nội (3-6 Tháng Kinh Nghiệm) 10-20 Triệu/ Tháng,"",Hà Nội,10 - 20 triệu,10,20,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-ha-noi-3-6-thang-kinh-nghiem-10-20-trieu-thang/2153624.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-ha-noi-3-6-thang-kinh-nghiem-10-20-trieu-thang/2153624.html,bb47844b156801c9e7b9f03e97770eb284ab1dc9da37a36f397d86acde77b3bd,t,2026-05-14 01:49:18.102947+00,2026-05-14 03:17:29.474742+00,2026-05-14 01:49:18.063928+00,2026-05-14 03:17:29.65228+00,"{'"source'": '"dom'"}"
1067,8,education-training,topcv,Giáo Viên Tiếng Anh Tại Sóc Trăng Lương Từ 15 - 25 Triệu,"",Cần Thơ (mới),10 - 25 triệu,10,25,{},,,"","",,,https://www.topcv.vn/viec-lam/giao-vien-tieng-anh-tai-soc-trang-luong-tu-15-25-trieu/2146589.html,https://www.topcv.vn/viec-lam/giao-vien-tieng-anh-tai-soc-trang-luong-tu-15-25-trieu/2146589.html,cce09263c6d2521b6b248809e30b18e11f2a430301392e05b5f40169e91e0afe,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
983,2,marketing-communication,topcv,Senior Financial Analysis Specialist – Investor Relations - ID517,"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-financial-analysis-specialist-investor-relations-id517-j2158138.html,https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-financial-analysis-specialist-investor-relations-id517-j2158138.html,dd2e2c21df14404a5bc17f67f2f1aa74ee104697cd155c12d351078caebc2aac,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
1069,4,accounting-auditing,topcv,Nhân Viên Kế Toán (Bình Dương),"",Hồ Chí Minh (mới),11 - 12 triệu,11,12,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-binh-duong/2160667.html,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-binh-duong/2160667.html,6615a47c77cb0b8ff4ce5c6e21a63dc368fb2bc4ba7a71357630cb357d8eaea8,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
1070,1,information-technology,topcv,Nhân Viên Thiết Kế Nội Thất - Không Yêu Cầu Kinh Nghiệm,"",Đồng Nai (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-noi-that-khong-yeu-cau-kinh-nghiem/2134787.html,https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-noi-that-khong-yeu-cau-kinh-nghiem/2134787.html,0f557603ade814a65a495adbdcc981440e2ca5cc565ac11b12091a2d25d30609,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
1068,1,information-technology,topcv,"Tổ Trưởng Cửa Hàng/Regular Crew Leader/ RCL Bếp, Dịch Vụ (Không Yêu Cầu Kinh Nghiệm) (Bắc Ninh)","",Bắc Ninh (mới),9 - 10 triệu,9,10,{},,,"","",,,https://www.topcv.vn/viec-lam/to-truong-cua-hang-regular-crew-leader-rcl-bep-dich-vu-khong-yeu-cau-kinh-nghiem-bac-ninh/2151318.html,https://www.topcv.vn/viec-lam/to-truong-cua-hang-regular-crew-leader-rcl-bep-dich-vu-khong-yeu-cau-kinh-nghiem-bac-ninh/2151318.html,56079acb4b1aeac956f9a8cd1a6b26de81fa4db58f67cbb0d1b012b627682249,t,2026-05-14 02:01:45.456273+00,2026-05-14 03:17:29.400972+00,2026-05-14 02:01:45.749571+00,2026-05-14 03:17:29.577144+00,"{'"source'": '"dom'"}"
982,6,sales-business-development,topcv,Trưởng Phòng Kinh Doanh Upper SME - Vùng Hà Nội 1 - TA170 - ID410,"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/vpbank/tuyen-dung/truong-phong-kinh-doanh-upper-sme-vung-ha-noi-1-ta170-id410-j2153490.html,https://www.topcv.vn/brand/vpbank/tuyen-dung/truong-phong-kinh-doanh-upper-sme-vung-ha-noi-1-ta170-id410-j2153490.html,9ee040b1f75dd02c0038ca486e769d7e810468ecf674416b469e061e64c60f5f,t,2026-05-14 01:49:18.102947+00,2026-05-14 03:17:29.420359+00,2026-05-14 01:49:18.063928+00,2026-05-14 03:17:29.597178+00,"{'"source'": '"dom'"}"
444,11,manufacturing-production,vietnamworks,Kỹ Sư Cao Cấp Cải Tiến Liên Tục & Sản Xuất Tinh Gọn (Làm Việc Tại Hải Phòng),Vinfast Trading And Production JSC,"","",,,{},,,Vị trí tại Vinfast Trading And Production JSC. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ky-su-cao-cap-cai-tien-lien-tuc-san-xuat-tinh-gon-lam-viec-tai-hai-phong-2050842-jv,https://www.vietnamworks.com/ky-su-cao-cap-cai-tien-lien-tuc-san-xuat-tinh-gon-lam-viec-tai-hai-phong-2050842-jv?source=searchResults&searchType=2&placement=2050842&sortBy=date&qs=0,7b56882d4a7d7fbe84230e8b710067c6229fef8c3e7cb996d995b7442a010f46,t,2026-05-13 16:22:19.090541+00,2026-05-14 02:01:47.669403+00,2026-05-13 16:22:19.099545+00,2026-05-14 02:01:47.669403+00,"{'"source'": '"dom'"}"
72,9,healthcare-medical,vietnamworks,Cố Vấn Y Khoa (Phát Triển Danh Mục Sản Phẩm),Công Ty Cổ Phần Dược Phẩm Savi,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Dược Phẩm Savi. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/co-van-y-khoa-phat-trien-danh-muc-san-pham-2046355-jv,https://www.vietnamworks.com/co-van-y-khoa-phat-trien-danh-muc-san-pham-2046355-jv?source=searchResults&searchType=2&placement=2046355&sortBy=date&qs=0,f78642270164ebf001721503c9ffbc26786baa54d70a639daeeda5168ce8a668,t,2026-05-12 12:02:41.863611+00,2026-05-14 03:17:33.319901+00,2026-05-12 12:02:41.841969+00,2026-05-14 03:17:33.272156+00,"{'"source'": '"dom'"}"
270,13,real-estate,vietnamworks,Phó Phòng Môi Giới - Làm Việc Tại Hà Nội,Công Ty CP Chứng Khoán Bảo Minh,"","",,,{},,,Vị trí tại Công Ty CP Chứng Khoán Bảo Minh. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/pho-phong-moi-gioi-lam-viec-tai-ha-noi-2037443-jv,https://www.vietnamworks.com/pho-phong-moi-gioi-lam-viec-tai-ha-noi-2037443-jv?source=searchResults&searchType=2&placement=2037443&sortBy=date&qs=0,752256042537c9098b070685e56dfb1c528263ba1bc517b3f46e2867f84112b4,t,2026-05-12 13:18:47.052905+00,2026-05-14 03:17:36.328081+00,2026-05-12 13:18:47.061213+00,2026-05-14 03:17:36.246165+00,"{'"source'": '"dom'"}"
479,15,media-content,vietnamworks,Content Marketing Intern,Navigos Group,"","",,,{},,,Vị trí tại Navigos Group. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/content-marketing-intern-2051131-jv,https://www.vietnamworks.com/content-marketing-intern-2051131-jv?source=searchResults&searchType=2&placement=2051131&sortBy=date&qs=0,06ee2b964122dab545fb762deb2e7147f34e83ef3f771c7d06d9695ee99a79c5,t,2026-05-13 16:22:21.56923+00,2026-05-14 03:17:37.822809+00,2026-05-13 16:22:21.573754+00,2026-05-14 03:17:37.736151+00,"{'"source'": '"dom'"}"
545,19,transportation,vietnamworks,Defence Cooperation Driver (LE1),Embassy Of Australia Hanoi,Hà Nội,"",,,{},,,Vị trí tại Embassy Of Australia Hanoi. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/defence-cooperation-driver-le1-2050872-jv,https://www.vietnamworks.com/defence-cooperation-driver-le1-2050872-jv?source=searchResults&searchType=2&placement=2050872&sortBy=date&qs=0,afe7a822a58b2ee62f46d13f1ae737fc092197a836bea999b029a76c58659fb3,t,2026-05-13 16:22:23.788131+00,2026-05-14 03:17:40.22966+00,2026-05-13 16:22:23.80924+00,2026-05-14 03:17:40.14751+00,"{'"source'": '"dom'"}"
1071,9,healthcare-medical,topcv,Bác Sĩ Răng Hàm Mặt (Tổng Quát / Chỉnh Nha) Ở Nha Khoa Tâm Đức Smile Khu Vực HCM Và Các Tỉnh Thành,CÔNG TY TNHH NHA KHOA TÂM ĐỨC SMILE,Hồ Chí Minh (mới) & 8 nơi khác,30 - 60 triệu,30,60,{},,,"","",,,https://www.topcv.vn/viec-lam/bac-si-rang-ham-mat-tong-quat-chinh-nha-o-nha-khoa-tam-duc-smile-khu-vuc-hcm-va-cac-tinh-thanh/2129693.html,https://www.topcv.vn/viec-lam/bac-si-rang-ham-mat-tong-quat-chinh-nha-o-nha-khoa-tam-duc-smile-khu-vuc-hcm-va-cac-tinh-thanh/2129693.html,0fe41fc832a4c1798f6e4db76c70551a93951439f444bc920976f20fb0eb0408,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
1072,12,construction-engineering,topcv,"Nhân Viên Nhắc Phí/ Thu Hồi Khoản Vay Qua Điện Thoại - Thu Nhập 9 - 25 Triệu/ Tháng (Không Cần Kinh Nghiệm, Thử Việc 100% Lương, Hoa Hồng Không Giới Hạn)","",Hồ Chí Minh (mới),9 - 25 triệu,9,25,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-nhac-phi-thu-hoi-khoan-vay-qua-dien-thoai-thu-nhap-9-25-trieu-thang-khong-can-kinh-nghiem-thu-viec-100-luong-hoa-hong-khong-gioi-han/2146177.html,https://www.topcv.vn/viec-lam/nhan-vien-nhac-phi-thu-hoi-khoan-vay-qua-dien-thoai-thu-nhap-9-25-trieu-thang-khong-can-kinh-nghiem-thu-viec-100-luong-hoa-hong-khong-gioi-han/2146177.html,81895f05468bdb51320b5d6bc935b21c21059cf935529b983408fac7bee0cf08,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
984,2,marketing-communication,topcv,Giám Đốc Trung Tâm SME - Quảng Trị - TA098 - ID5323,"",Quảng Trị (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/vpbank/tuyen-dung/giam-doc-trung-tam-sme-quang-tri-ta098-id5323-j2153711.html,https://www.topcv.vn/brand/vpbank/tuyen-dung/giam-doc-trung-tam-sme-quang-tri-ta098-id5323-j2153711.html,47f218c156b908335040d0d370dd15b082e23cfa5bee4cabf2ecd29af0e7eef3,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
985,2,marketing-communication,topcv,Chuyên Viên Thiết Kế,"",Hà Nội,15 - 18 triệu,15,18,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/2157042.html,https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/2157042.html,c40c8efdcfddfcf10b61e6b279cbf454832b100761235ab4c7f934329b3975a6,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
986,6,sales-business-development,topcv,Nhân Viên Kinh Doanh (Thu Nhập 8-18 Triệu),CÔNG TY CỔ PHẦN KỸ THUẬT T&H,Hà Nội,8 - 18 triệu,8,18,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thu-nhap-8-18-trieu/2145772.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thu-nhap-8-18-trieu/2145772.html,ccfb2d978b1e2455a938c88cc899a2fe303c2c2264b2ad33e804fc8d17c08de6,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
516,6,sales-business-development,vietnamworks,Trưởng Phòng Kinh Doanh Ngành Gỗ Dán Ép,Công Ty Cổ Phần Tập Đoàn Hòa Phát,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Tập Đoàn Hòa Phát. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/truong-phong-kinh-doanh-nganh-go-dan-ep-2053317-jv,https://www.vietnamworks.com/truong-phong-kinh-doanh-nganh-go-dan-ep-2053317-jv?source=searchResults&searchType=2&placement=2053317&sortBy=date&qs=0,b3a985c07b6b2352d1aec1a15cd9ee999ed7af69dfb8f8ca5719c2cb2fae1dae,t,2026-05-13 16:22:22.857879+00,2026-05-14 02:01:48.63836+00,2026-05-13 16:22:22.879519+00,2026-05-14 02:01:48.63836+00,"{'"source'": '"dom'"}"
480,4,accounting-auditing,vietnamworks,(Hà Nội) Kế Toán Nội Bộ,Công ty Phát triển phần mềm xây dựng Aureole (Aureole CSD),"","",,,{},,,Vị trí tại Công ty Phát triển phần mềm xây dựng Aureole (Aureole CSD). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/-ha-noi-ke-toan-noi-bo-2047759-jv,https://www.vietnamworks.com/-ha-noi-ke-toan-noi-bo-2047759-jv?source=searchResults&searchType=2&placement=2047759&sortBy=date&qs=0,2b1ce0a09e723d09f4354f0dbdb91e8d663ee5bc6a6c81a5a81723ad39d018b7,t,2026-05-13 16:22:21.56923+00,2026-05-14 03:17:37.832178+00,2026-05-13 16:22:21.573754+00,2026-05-14 03:17:37.745766+00,"{'"source'": '"dom'"}"
631,1,information-technology,careerviet,Product Development Leader (Merchandising- China Brand),"Công ty TNHH, Liên Doanh Vĩnh Hưng (TMI Việt Nam)",Hồ Chí Minh,Lương: 25 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/product-development-leader-merchandising-china-brand.35C73277.html,https://careerviet.vn/vi/tim-viec-lam/product-development-leader-merchandising-china-brand.35C73277.html,7dc61cb514a376296500f62931ac0b7c21e233b5d51f3465895f61715354141b,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
634,1,information-technology,careerviet,General Accountant And Tax Specialist(MỚI),Saint-Gobain Vietnam,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/general-accountant-and-tax-specialist.35C75DA1.html,https://careerviet.vn/vi/tim-viec-lam/general-accountant-and-tax-specialist.35C75DA1.html,24eea7546c7de9f5e7acd026dfed4723a367c210bf1c7ae6bf3849f0d0962046,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
365,1,information-technology,careerviet,Nhân Viên Kỹ Thuật Sơn (R&D/CCM)(MỚI),CÔNG TY TNHH KCC VIỆT NAM,Đồng Nai,Lương: 10 Tr - 15 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-son-r-d-ccm.35C75DD6.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-son-r-d-ccm.35C75DD6.html,1643a691b5bf50b91f8261fb1bade54da2f8f30068e4b862f6aed1e2643a43fc,t,2026-05-13 16:22:07.189447+00,2026-05-14 01:49:22.704446+00,2026-05-13 16:22:07.145559+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
890,12,construction-engineering,careerviet,Nhân Viên Thiết Kế Cơ Khí,CÔNG TY TNHH RORZE ROBOTECH,Hải Phòng,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-co-khi.35C6CBA2.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-co-khi.35C6CBA2.html,82abc0a97a2ad3b7077feef84bdf2c5e0040cd8b989de6333a7365b8f00abc00,t,2026-05-14 01:33:11.714594+00,2026-05-14 01:49:22.704446+00,2026-05-14 01:33:11.703444+00,2026-05-14 01:49:22.704446+00,"{'"source'": '"dom'"}"
813,4,accounting-auditing,careerviet,CHUYÊN VIÊN KẾ TOÁN THUẾ,Công ty Cổ phần xuất nhập khẩu Y tế TPHCM,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-thue.35C6E805.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-thue.35C6E805.html,0767c67a2eabcd8a69912d8c800a8894d5bc1c65945b233c7fd16ad49ecee8e8,t,2026-05-14 01:16:43.233409+00,2026-05-14 01:33:15.483936+00,2026-05-14 01:16:43.33008+00,2026-05-14 01:33:15.483936+00,"{'"source'": '"dom'"}"
987,12,construction-engineering,topcv,Kỹ Sư Xây Dựng/ Kỹ Sư Thiết Kế Cầu Đường – Thu Nhập Từ 15 - 30 Triệu – Xét Tăng Lương 6 Tháng/Lần ( Nhận Sinh Viên Mới Ra Trường),CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG GIANG ĐÔNG,Hà Nội,Tới 30 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/ky-su-xay-dung-ky-su-thiet-ke-cau-duong-thu-nhap-tu-15-30-trieu-xet-tang-luong-6-thang-lan-nhan-sinh-vien-moi-ra-truong/2147930.html,https://www.topcv.vn/viec-lam/ky-su-xay-dung-ky-su-thiet-ke-cau-duong-thu-nhap-tu-15-30-trieu-xet-tang-luong-6-thang-lan-nhan-sinh-vien-moi-ra-truong/2147930.html,887bdf21e3001f5cf4bc3f91d4f5cc22e77e0c3c6e6da0207578f6be275e95d3,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
988,6,sales-business-development,topcv,Giám Đốc Kinh Doanh | Sales Director (Ngành Dược) Lương Tối Thiểu Từ 60 Triệu - Đi Làm Ngay,CÔNG TY TNHH HIỆP PHONG,Hà Nội,Từ 60 triệu,60,,{},,,"","",,,https://www.topcv.vn/viec-lam/giam-doc-kinh-doanh-sales-director-nganh-duoc-luong-toi-thieu-tu-60-trieu-di-lam-ngay/2137653.html,https://www.topcv.vn/viec-lam/giam-doc-kinh-doanh-sales-director-nganh-duoc-luong-toi-thieu-tu-60-trieu-di-lam-ngay/2137653.html,531597e28687ea150d9ccb25d3351c2f3fdf39326b039487aed0799f4a4ea583,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
989,5,human-resources,topcv,Nhân Viên Tuyển Dụng,"",Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tuyen-dung/2003795.html,https://www.topcv.vn/viec-lam/nhan-vien-tuyen-dung/2003795.html,31a929913a0c4a93e0bbfa94e39a51de97b2045e21f2486dad10dbbc5f64c528,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
990,3,finance-banking,topcv,Chuyên Viên Tài Chính Dự Án,"",Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-tai-chinh-du-an/1862645.html,https://www.topcv.vn/viec-lam/chuyen-vien-tai-chinh-du-an/1862645.html,f956220ff1e65f4b74ae1f95764fb798227d23632e7067c18c6596a74d3a1d36,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
991,2,marketing-communication,topcv,Nhân Viên CS (Hỗ Trợ Kỹ Thuật)- Lương Từ 15-20 Triệu/Tháng,"",Hồ Chí Minh (mới),15 - 20 triệu,15,20,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-cs-ho-tro-ky-thuat-luong-tu-15-20-trieu-thang/2129531.html,https://www.topcv.vn/viec-lam/nhan-vien-cs-ho-tro-ky-thuat-luong-tu-15-20-trieu-thang/2129531.html,cd600bf3309b851cd91548d2a9ae24c62e25087b187498bf0e593688ea1393fb,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
1073,4,accounting-auditing,topcv,Nhân Viên Kế Toán - Upto 15 TRIỆU,"",Hồ Chí Minh (mới),12 - 15 triệu,12,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-upto-15-trieu/2066562.html,https://www.topcv.vn/viec-lam/nhan-vien-ke-toan-upto-15-trieu/2066562.html,a97fddb27a70d19d81541e497f266c0039b3f6004a96146d20caa90575c2cf8e,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
1074,7,customer-service,topcv,Nhân Viên Tổng Đài / Call Center/ Chăm Sóc Khách Hàng - Không Yêu Cầu Kinh Nghiệm (Đi Làm Ngay),"",Hồ Chí Minh (mới),Từ 9.5 triệu,95,,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tong-dai-call-center-cham-soc-khach-hang-khong-yeu-cau-kinh-nghiem-di-lam-ngay/2157807.html,https://www.topcv.vn/viec-lam/nhan-vien-tong-dai-call-center-cham-soc-khach-hang-khong-yeu-cau-kinh-nghiem-di-lam-ngay/2157807.html,9fb5773409fbb866c921cb39d1b674d3a3ba572ab27ab364aca0c0f95eb22962,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
